Id,SalePrice
1808,107841.3353
1809,110934.069
1810,136555.3724
1811,79929.68324
1812,89231.60998
1813,114771.3999
1814,76350.82987
1815,28771.14372
1816,89119.40318
1817,120866.3416
1818,158737.6266
1819,112764.3532
1820,72274.70559
1821,114887.5203
1822,133562.2018
1823,47510.1275
1824,143870.3167
1825,150312.9704
1826,117088.4943
1827,115540.2836
1828,143689.5494
1829,145259.2332
1830,148242.6435
1831,160119.4638
1832,111598.9834
1833,167748.6536
1834,120466.7864
1835,127517.0795
1836,144892.3435
1837,95847.70642
1838,121454.3665
1839,80593.89974
1840,151064.0592
1841,144769.6301
1842,86108.95923
1843,141398.1183
1844,185553.0834
1845,154951.2848
1846,145127.7447
1847,177592.5303
1848,40280.97896
1849,128143.1849
1850,119808.6925
1851,155508.1137
1852,133692.6884
1853,114352.9184
1854,159239.7569
1855,173209.4954
1856,217329.3604
1857,184481.0302
1858,168037.0747
1859,131230.8801
1860,152160.7118
1861,129773.3167
1862,293087.8429
1863,293087.8429
1864,293087.8429
1865,366365.6638
1866,361332.4373
1867,224198.0361
1868,292694.9323
1869,213693.3503
1870,220779.7833
1871,299859.0148
1872,172036.2522
1873,219774.09
1874,135118.0562
1875,202613.705
1876,195950.0392
1877,207237.4853
1878,218139.7174
1879,148757.7616
1880,130188.0885
1881,245820.8307
1882,245319.4665
1883,190271.9916
1884,201404.8027
1885,259828.2101
1886,313276.0525
1887,218134.2313
1888,247947.4722
1889,160003.1436
1890,132638.0634
1891,147855.6219
1892,91721.69038
1893,135960.9853
1894,123226.1218
1895,155475.086
1896,125834.5155
1897,109968.2774
1898,108938.3751
1899,179273.0616
1900,160366.7419
1901,185753.0867
1902,162241.495
1903,220342.5682
1904,160665.1411
1905,194407.7343
1906,159104.5156
1907,234660.5461
1908,98981.21885
1909,137217.614
1910,118765.8438
1911,218303.7533
1912,294873.5449
1913,157721.3689
1914,49926.37809
1915,325397.7367
1916,39781.18089
1917,228909.007
1918,131218.8596
1919,175627.7745
1920,173445.7772
1921,377533.4731
1922,350014.7443
1923,217480.309
1924,221690.1062
1925,204736.8252
1926,377374.6
1927,123153.8928
1928,154012.9309
1929,119791.1844
1930,132080.8862
1931,139192.1099
1932,132054.4905
1933,205328.2738
1934,168311.8312
1935,167234.3103
1936,213971.7831
1937,170133.2139
1938,177430.3319
1939,328176.0893
1940,216005.7304
1941,166651.913
1942,178851.8119
1943,272978.4921
1944,401819.7506
1945,424905.719
1946,172207.8133
1947,379428.7504
1948,175417.6815
1949,218569.1142
1950,187943.0917
1951,245376.055
1952,217696.5444
1953,160131.6606
1954,198579.4241
1955,126719.6136
1956,293061.6116
1957,156980.5271
1958,257948.0746
1959,136311.2936
1960,110104.2007
1961,119806.2993
1962,89693.13975
1963,92008.6674
1964,105693.8732
1965,150248.5847
1966,147148.0722
1967,301120.111
1968,392649.2526
1969,406781.446
1970,408889.407
1971,466278.5294
1972,359906.1681
1973,329485.417
1974,333473.696
1975,535675.2549
1976,270485.0616
1977,357007.442
1978,376565.6544
1979,306338.146
1980,206719.6283
1981,336438.163
1982,216488.8782
1983,216488.8782
1984,181409.2731
1985,229382.1929
1986,202338.1177
1987,223482.4374
1988,164748.5232
1989,188203.4799
1990,206721.3821
1991,206123.3524
1992,228070.1608
1993,168009.0364
1994,245432.6692
1995,177270.263
1996,270183.8389
1997,324981.4975
1998,320761.4809
1999,318230.967
2000,313764.0536
2001,293172.3722
2002,275055.6456
2003,251906.3827
2004,270875.6963
2005,272664.0559
2006,233038.3413
2007,251090.9591
2008,209831.0567
2009,196014.7656
2010,192004.1952
2011,154290.5026
2012,168954.3955
2013,187008.7364
2014,190370.7375
2015,209083.1964
2016,194197.8395
2017,204678.0881
2018,129420.0831
2019,125063.3255
2020,102751.4128
2021,123632.2733
2022,220275.5481
2023,157934.7787
2024,305364.5453
2025,377111.5101
2026,181512.5882
2027,150920.437
2028,157563.7309
2029,162089.8415
2030,241350.0428
2031,253460.2972
2032,261813.3123
2033,235694.1184
2034,170934.7713
2035,222309.1736
2036,192648.9719
2037,194040.2824
2038,314719.2957
2039,219231.8999
2040,346756.5993
2041,301811.1254
2042,218609.0366
2043,163508.7089
2044,182847.2703
2045,193526.9356
2046,132971.6105
2047,127952.0361
2048,132259.894
2049,142859.9027
2050,178670.7589
2051,108471.4935
2052,121381.0485
2053,126513.3665
2054,86789.06536
2055,144695.1802
2056,145134.4336
2057,112965.5311
2058,193787.8095
2059,141962.4913
2060,156176.6892
2061,165539.5352
2062,124185.2516
2063,105688.0665
2064,133996.2191
2065,105801.3517
2066,186422.1353
2067,163167.4766
2068,146799.4005
2069,67333.63758
2070,93260.60382
2071,74404.36016
2072,147299.7152
2073,124006.0108
2074,144804.0557
2075,180605.1247
2076,111051.679
2077,136892.9665
2078,121405.3028
2079,145547.1288
2080,117632.2099
2081,126718.963
2082,129624.3895
2083,158793.4801
2084,99576.37137
2085,116659.3109
2086,120832.2635
2087,107073.1116
2088,91889.51579
2089,72675.95136
2090,121119.5195
2091,98203.18714
2092,120498.9077
2093,119079.2771
2094,122998.2511
2095,146911.2692
2096,75453.42449
2097,78076.87572
2098,140415.7052
2099,16342.57091
2100,107249.6583
2101,102965.125
2102,139072.8656
2103,84378.95088
2104,170916.9364
2105,113597.628
2106,36941.8377
2107,206846.6129
2108,102316.4672
2109,94619.41468
2110,138176.001
2111,164296.4008
2112,158581.8727
2113,126693.1043
2114,125562.6368
2115,171102.5479
2116,119393.4953
2117,159559.3042
2118,137214.6558
2119,123359.8301
2120,134228.2812
2121,98270.61816
2122,111981.1681
2123,85916.93094
2124,202919.017
2125,147841.292
2126,168838.9949
2127,151205.8962
2128,145331.6459
2129,109442.353
2130,136876.4034
2131,169499.6577
2132,111905.8906
2133,116628.1904
2134,125744.9807
2135,92686.62484
2136,54786.71031
2137,110886.5862
2138,142492.3467
2139,145096.7017
2140,126116.5938
2141,180642.2586
2142,130999.9534
2143,135583.4483
2144,129454.4482
2145,129065.2032
2146,202110.0673
2147,164266.7181
2148,143703.1216
2149,136307.0998
2150,242311.0386
2151,121177.4207
2152,167334.6922
2153,162643.538
2154,80516.24979
2155,131054.6704
2156,256361.7197
2157,219699.6161
2158,238070.2792
2159,221242.963
2160,168199.7184
2161,232884.6972
2162,345940.4686
2163,343846.8669
2164,247729.5195
2165,194276.5725
2166,148814.0878
2167,237141.4255
2168,194613.8843
2169,205101.5656
2170,216109.5023
2171,158888.5039
2172,158816.5664
2173,165545.254
2174,223796.1903
2175,253214.0773
2176,315545.4918
2177,235478.3019
2178,217230.1279
2179,125749.8211
2180,223221.3755
2181,207282.9777
2182,221423.9681
2183,212917.3526
2184,119067.7234
2185,161095.0585
2186,145428.8666
2187,142333.8205
2188,157760.5924
2189,310829.1709
2190,64085.39735
2191,64085.39735
2192,79770.82241
2193,89413.41657
2194,93535.94972
2195,105694.3913
2196,145117.4439
2197,113387.1857
2198,151685.7704
2199,148730.1725
2200,167553.3348
2201,160127.0546
2202,202895.7059
2203,182832.0564
2204,198312.3301
2205,146651.5238
2206,151797.5834
2207,229540.0578
2208,251132.6215
2209,216530.2862
2210,123058.9805
2211,110552.1803
2212,100569.9784
2213,100695.1328
2214,141296.1763
2215,99511.40782
2216,166047.871
2217,30437.53531
2218,86098.14829
2219,68323.35938
2220,65749.19559
2221,326529.1877
2222,278552.5738
2223,275330.6298
2224,191111.0141
2225,129134.1556
2226,170427.5593
2227,189751.938
2228,293859.4445
2229,234005.1657
2230,138028.3944
2231,193150.0069
2232,173361.0685
2233,196543.3206
2234,257716.5398
2235,241438.5955
2236,245666.39
2237,303615.996
2238,190155.8877
2239,112650.5637
2240,157975.5369
2241,145482.3842
2242,126224.5095
2243,132429.2325
2244,105117.7287
2245,127335.4101
2246,129882.6035
2247,99008.72916
2248,112186.6266
2249,114107.9602
2250,117901.0813
2251,134229.5956
2252,178254.2248
2253,148819.4293
2254,169978.0137
2255,184215.7107
2256,178783.5093
2257,211355.2143
2258,159155.0085
2259,165458.9176
2260,164876.2743
2261,258872.4814
2262,272497.3279
2263,372849.0374
2264,445292.2038
2265,207730.6247
2266,335885.9243
2267,402802.4625
2268,446483.4925
2269,166267.2033
2270,178331.8095
2271,210059.1556
2272,199063.8201
2273,154662.0123
2274,174897.7124
2275,169762.0573
2276,204152.1853
2277,180969.6937
2278,157510.1675
2279,118380.6381
2280,106113.0561
2281,137501.0015
2282,152340.6863
2283,108674.1334
2284,104587.8669
2285,148875.0465
2286,120426.522
2287,398535.0673
2288,296812.548
2289,345043.2985
2290,444817.3074
2291,328308.9678
2292,431468.1389
2293,456724.0629
2294,391259.7201
2295,425929.1013
2296,270940.9051
2297,395720.01
2298,383235.9206
2299,339465.5648
2300,341411.2038
2301,310203.879
2302,263109.9827
2303,268567.9049
2304,249257.5819
2305,198769.0273
2306,198769.0273
2307,201467.6389
2308,232132.3566
2309,311664.9009
2310,215296.3263
2311,209079.3609
2312,164088.0262
2313,166324.0234
2314,160477.0221
2315,164660.1678
2316,178921.4879
2317,185488.7108
2318,171455.2914
2319,166601.0331
2320,172641.51
2321,247580.6259
2322,198373.3347
2323,198790.9026
2324,183131.318
2325,206647.7717
2326,167111.4212
2327,204203.7726
2328,224688.9253
2329,187299.6511
2330,167380.6947
2331,343111.7678
2332,438380.2586
2333,326349.1476
2334,282106.0245
2335,327357.2231
2336,328038.7632
2337,206253.0198
2338,255359.6001
2339,247941.1721
2340,389003.5734
2341,217609.8122
2342,251610.3206
2343,248859.7972
2344,228191.9217
2345,235640.8263
2346,231048.8715
2347,203211.0374
2348,253700.5578
2349,179436.8309
2350,303798.7725
2351,273827.0022
2352,252694.6555
2353,268272.2364
2354,131976.582
2355,152191.7909
2356,162068.6827
2357,189809.5822
2358,195208.9468
2359,103672.0074
2360,114437.4288
2361,132406.9161
2362,290267.3817
2363,166023.3504
2364,159881.1052
2365,215619.444
2366,184684.3026
2367,211902.4932
2368,224475.8198
2369,194932.0118
2370,163021.3892
2371,171357.3194
2372,206050.4944
2373,300099.8059
2374,338248.9077
2375,236152.6975
2376,297979.2478
2377,354926.0215
2378,131917.9179
2379,211301.9442
2380,145892.3832
2381,163348.1752
2382,188560.3727
2383,183050.7519
2384,222439.911
2385,146449.3361
2386,132422.8383
2387,129588.6755
2388,83966.35227
2389,126625.1048
2390,142473.8835
2391,136751.0989
2392,103147.9333
2393,160066.6966
2394,162026.6898
2395,201307.162
2396,160499.9252
2397,187607.0074
2398,109422.3262
2399,45098.75845
2400,40039.10574
2401,114096.5613
2402,129264.9663
2403,137412.9865
2404,153901.1375
2405,152128.1034
2406,128132.5486
2407,127940.465
2408,136115.1405
2409,124454.3473
2410,193750.4013
2411,110127.4532
2412,156999.9576
2413,130342.5592
2414,130792.9929
2415,129308.6397
2416,131427.3006
2417,127239.5272
2418,108852.6942
2419,127646.4008
2420,125265.3468
2421,156404.9058
2422,101288.3295
2423,106806.6954
2424,149582.4963
2425,254212.8763
2426,114566.7112
2427,124674.5747
2428,178474.7798
2429,113290.023
2430,124072.4202
2431,131644.3758
2432,129481.6753
2433,131459.2383
2434,131749.3804
2435,154185.4497
2436,103443.3099
2437,113120.8458
2438,122410.2761
2439,110225.9506
2440,124833.9558
2441,85331.23855
2442,96704.12355
2443,113008.6122
2444,115731.9763
2445,66309.81965
2446,124695.179
2447,168717.9183
2448,139100.9665
2449,110303.9452
2450,156473.4835
2451,114416.3367
2452,200414.9333
2453,85500.29024
2454,101414.4762
2455,112365.7859
2456,133813.175
2457,123307.8445
2458,138415.0605
2459,114906.716
2460,149231.6894
2461,127961.5004
2462,132418.155
2463,135054.5401
2464,176683.5201
2465,143786.9849
2466,127751.2258
2467,122864.1132
2468,79765.05569
2469,81849.9163
2470,205481.7519
2471,177293.0832
2472,192308.8049
2473,99875.62281
2474,103101.082
2475,226030.9036
2476,94663.28177
2477,127373.4326
2478,172408.3337
2479,113926.1867
2480,152564.9358
2481,131613.4421
2482,140402.084
2483,114623.457
2484,117002.96
2485,114164.4931
2486,149161.7659
2487,235688.3767
2488,157520.1435
2489,158314.9644
2490,142357.5827
2491,86958.3532
2492,187075.7358
2493,154178.7518
2494,168953.8933
2495,102821.4882
2496,240779.081
2497,155588.9012
2498,98613.52341
2499,80832.40881
2500,87371.85548
2501,140253.2206
2502,118516.5509
2503,87206.2986
2504,176110.0979
2505,223247.4713
2506,235427.6778
2507,264345.1586
2508,235427.6778
2509,222552.4962
2510,227300.6019
2511,176969.9503
2512,231338.6335
2513,220773.514
2514,271043.1316
2515,151785.8615
2516,161228.5801
2517,145025.0426
2518,143466.8565
2519,258462.9422
2520,213162.7077
2521,187084.8178
2522,217796.1991
2523,142891.6655
2524,144376.9614
2525,137356.8511
2526,163315.2599
2527,135721.5491
2528,125117.6595
2529,130348.7359
2530,118183.6999
2531,255901.4604
2532,227021.7474
2533,190326.5006
2534,256531.462
2535,271779.9546
2536,237850.6913
2537,247406.5147
2538,173827.6496
2539,200746.0997
2540,173078.6681
2541,177143.8575
2542,157220.1329
2543,155622.6773
2544,120407.9784
2545,140858.772
2546,138710.9474
2547,142039.8056
2548,156261.7286
2549,146981.8073
2550,595868.2403
2551,147855.6219
2552,124000.9168
2553,64085.39735
2554,78065.90643
2555,96851.74342
2556,98977.12781
2557,108424.1622
2558,152217.6575
2559,180650.0739
2560,165599.412
2561,172800.103
2562,148845.6976
2563,163583.1546
2564,184247.4719
2565,159013.9878
2566,183819.4629
2567,147164.7868
2568,208438.1632
2569,211872.5937
2570,123920.268
2571,189203.8937
2572,195209.0791
2573,232704.8424
2574,389164.6496
2575,136287.529
2576,128470.2681
2577,200000
2578,86309.79946
2579,46932.27344
2580,124228.0242
2581,127306.7631
2582,121730.4074
2583,254666.6972
2584,170863.9183
2585,178763.8067
2586,197320.8099
2587,192372.953
2588,122022.8005
2589,148971.195
2590,193863.6239
2591,219438.8435
2592,199337.2125
2593,234327.2867
2594,176846.1068
2595,237713.9132
2596,263045.2532
2597,216798.629
2598,292262.3716
2599,359831.3817
2600,175162.1776
2601,131452.9789
2602,78730.86703
2603,98107.0879
2604,77942.98181
2605,69811.38714
2606,146947.4638
2607,193851.4662
2608,186006.991
2609,140962.8712
2610,110950.0788
2611,138989.0643
2612,131967.0329
2613,113745.4809
2614,112611.2639
2615,152743.3561
2616,134929.1094
2617,192240.0147
2618,214780.1008
2619,197940.8762
2620,168793.1083
2621,168195.9484
2622,175678.7573
2623,224025.1249
2624,258270.0655
2625,322824.3259
2626,169256.5401
2627,199314.3154
2628,430909.9691
2629,501814.9054
2630,409509.3465
2631,437041.8023
2632,387721.4801
2633,341617.5185
2634,438071.0056
2635,161570.1855
2636,176741.5558
2637,235953.3018
2638,266461.6471
2639,181264.6303
2640,142421.2971
2641,104310.2228
2642,154214.3057
2643,104093.989
2644,117013.4741
2645,104566.4547
2646,99133.71841
2647,106027.8065
2648,145721.3022
2649,154835.3765
2650,137494.5426
2651,151137.3408
2652,362163.0739
2653,267399.1007
2654,283738.4884
2655,411321.2663
2656,292991.8773
2657,368346.4308
2658,316442.6781
2659,353387.0608
2660,346243.5633
2661,402075.997
2662,398412.8656
2663,272991.3043
2664,310659.3638
2665,290677.5269
2666,317850.8483
2667,160760.6647
2668,170038.6494
2669,176847.3649
2670,257570.6445
2671,170038.6494
2672,192524.7803
2673,201237.7542
2674,193115.4491
2675,199165.5408
2676,191299.4848
2677,195283.7088
2678,229685.9095
2679,289541.6285
2680,306350.9834
2681,397382.2081
2682,330110.4149
2683,458249.5713
2684,357395.152
2685,322369.8651
2686,246025.4299
2687,298365.3018
2688,222386.3678
2689,226705.3191
2690,351213.8276
2691,202289.8187
2692,148429.189
2693,195632.7575
2694,134030.4213
2695,182796.4728
2696,175762.8652
2697,181381.019
2698,188523.0559
2699,160028.2302
2700,146510.3153
2701,153878.8409
2702,122510.3699
2703,134561.5998
2704,149511.5476
2705,118803.1366
2706,117971.2777
2707,126677.0854
2708,121400.6262
2709,99920.32243
2710,122281.7773
2711,403136.8223
2712,422376.6288
2713,163968.6175
2714,141565.2951
2715,171333.8581
2716,135735.068
2717,209870.2481
2718,232159.1301
2719,144491.4303
2720,165163.0043
2721,131035.8257
2722,171093.0175
2723,150178.0054
2724,153543.0192
2725,122074.4234
2726,131972.3665
2727,173792.2853
2728,171841.799
2729,142761.2221
2730,138351.4499
2731,119674.1008
2732,116105.0989
2733,158946.789
2734,156934.0996
2735,136073.4808
2736,142934.9701
2737,113823.8345
2738,131477.5908
2739,143188.9563
2740,123494.6001
2741,149109.2706
2742,156093.065
2743,141557.8014
2744,153363.8701
2745,134922.3055
2746,127203.7062
2747,164382.2857
2748,128802.4831
2749,115207.5674
2750,118794.8368
2751,106609.9567
2752,229609.9483
2753,156208.2194
2754,227967.2956
2755,134503.8115
2756,61412.10064
2757,70702.31153
2758,51904.5
2759,144859.2563
2760,134602.2988
2761,138894.532
2762,144745.1261
2763,187315.3634
2764,168014.7326
2765,267699.6471
2766,132834.2355
2767,58666.22992
2768,116308.2261
2769,136822.1179
2770,138623.2273
2771,111579.6571
2772,110006.6025
2773,161420.6901
2774,130949.9961
2775,104611.4993
2776,128153.2463
2777,140635.2804
2778,88372.36242
2779,131528.9823
2780,105846.8119
2781,85390.59441
2782,85236.32386
2783,86526.83262
2784,123593.6263
2785,124488.2027
2786,40308.75114
2787,109699.5301
2788,66642.36611
2789,169325.6934
2790,53296.44733
2791,103811.5569
2792,57132.93438
2793,153144.5595
2794,105081.7137
2795,120233.0343
2796,102260.1258
2797,202556.8808
2798,109510.4316
2799,100897.837
2800,70717.20329
2801,113011.9638
2802,141018.6442
2803,169851.0143
2804,161914.5901
2805,99266.51242
2806,88615.11987
2807,149192.0213
2808,151466.2194
2809,131268.5772
2810,130345.0343
2811,164191.9893
2812,175152.3044
2813,169784.651
2814,167509.9873
2815,97420.48969
2816,202088.7913
2817,129141.9388
2818,133424.7005
2819,170698.633
2820,136898.8021
2821,96970.1883
2822,188949.1751
2823,298358.4341
2824,187008.1893
2825,150768.5596
2826,114945.4002
2827,144374.042
2828,248649.8919
2829,164873.345
2830,208117.3954
2831,203359.5436
2832,226136.2528
2833,299474.4407
2834,233844.9427
2835,258278.0298
2836,193614.6723
2837,168030.351
2838,137020.3046
2839,167695.5133
2840,201464.3618
2841,208286.0667
2842,219048.2595
2843,172103.0378
2844,163547.1582
2845,120361.1338
2846,211147.128
2847,198618.3378
2848,211156.6122
2849,201909.9527
2850,266651.7813
2851,213665.6477
2852,216244.7898
2853,241506.2126
2854,133265.6441
2855,202817.8196
2856,194598.4956
2857,193608.5786
2858,200903.4236
2859,128058.8975
2860,114422.1552
2861,143627.8245
2862,185081.4381
2863,138912.5304
2864,253696.5365
2865,147855.6219
2866,139567.5856
2867,79368.84961
2868,129505.9201
2869,114954.2827
2870,148407.028
2871,94593.39329
2872,30993.95394
2873,88376.07488
2874,117859.683
2875,121121.6448
2876,154348.3414
2877,133317.5255
2878,182240.9537
2879,133067.5006
2880,87275.10164
2881,171926.7529
2882,197408.0114
2883,215876.4026
2884,196503.9296
2885,189792.9285
2886,245590.7943
2887,94800.56186
2888,135294.2885
2889,48917.4435
2890,69552.42295
2891,143037.2628
2892,43933.88254
2893,83037.40532
2894,41825.10708
2895,297328.947
2896,289372.9511
2897,229957.2788
2898,150280.3465
2899,221248.4889
2900,148215.5326
2901,211196.792
2902,199329.0243
2903,302778.9895
2904,329311.1878
2905,106743.3946
2906,191745.9569
2907,111460.5706
2908,111749.9765
2909,154999.0758
2910,73584.2912
2911,77395.68464
2912,152429.6726
2913,75041.07759
2914,62285.92227
2915,62285.92227
2916,78264.00751
2917,146628.2616
2918,122478.0803
2919,206594.1172
